Molecule ChEMBL ID;Molecular Weight;#RO5 Violations;AlogP;Smiles;pChEMBL Value;Ligand Efficiency BEI;Assay Type;Activity_Class;std_Molecular Weight;std_AlogP;std_Ligand Efficiency BEI
CHEMBL376092;338.45;0.0;3.57;COc1ccccc1C1CCN(CNC(=O)c2cccc(C)c2)CC1;5.0;14.773230905599055;2;0;0.06948484068145779;0.4967074516902604;0.16052904558740125
CHEMBL4756987;331.46;1.0;5.08;CCc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1ccccc1N2;6.78;20.44;1;1;0.0675900952794004;0.549926761770632;0.22210535479838073
CHEMBL3913542;501.62;2.0;5.87;Cc1ccc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)c(C)n1;5.91;11.78;1;0;0.11371454128999904;0.5777699769782437;0.1280039667086558
CHEMBL3126735;397.53;1.0;6.01;Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1;6.64;16.71;1;1;0.08549936977352506;0.582704217647947;0.18157438741100498
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;8.48;18.92;1;1;0.09928574332840896;0.5421729550039555;0.20558871393274772
CHEMBL5189520;419.49;0.0;3.09;COc1ccccc1OCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1;5.36;12.77;1;0;0.09145196047870105;0.4797900551084205;0.1387615156935089
CHEMBL3983496;531.7;2.0;5.34;COCOc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccc(OC)cc3)CC2)cc1;6.49;12.21;1;1;0.12186818101730752;0.5590903515857955;0.13267643747985464
CHEMBL3971125;510.68;2.0;5.79;COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)N[C@H](C)c3ccc(C#N)cc3)CC2)cc1;6.61;12.95;1;1;0.1161703915536099;0.5749504108812704;0.1407174336907549
CHEMBL4741857;408.88;0.0;4.09;O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2ccccc2)CC1;6.0;14.674232048522795;0;1;0.08857595923180135;0.5150346313205871;0.15945330310816655
CHEMBL4797752;443.32;0.0;4.75;O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2ccc(Cl)cc2)CC1;6.0;13.534241631327259;0;1;0.09791144301532873;0.5382960516206171;0.147065926587718
CHEMBL4777581;451.9;0.0;3.19;NC(=O)c1cccc(OCCNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)c1;6.0;13.2772737331268;0;1;0.10023718200669529;0.48331451272963716;0.1442736591610249
CHEMBL4638749;364.4;0.0;3.37;C#CCOc1c(OC)cc2c3c1-c1cc([N+](=O)[O-])ccc1CC3N(C)CC2;5.69;15.61;1;0;0.07651898133716438;0.48965853644782714;0.16962155520561267
CHEMBL131556;415.6;0.0;4.65;CCCN(CCC)[C@@H]1CCc2cc(CS(=O)(=O)c3ccc(OC)cc3)ccc2C1;6.3;15.16;1;1;0.09039751704322134;0.5347715939994004;0.16473176021249764
CHEMBL324619;422.94;1.0;5.82;COC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1;7.14;16.87;1;1;0.09238713524795683;0.5760077481676353;0.18331298118633477
CHEMBL454801;863.36;2.0;17.85;COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O;4.522878745280337;5.238693876575631;1;0;0.21176964883509752;1.0;0.05692475352920426
CHEMBL338667;397.48;0.0;4.34;O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1;5.0;12.579249270403542;1;0;0.08548581651599961;0.5238457753736288;0.13668877799903378
CHEMBL1598608;349.82;0.0;1.52;CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21;4.522878745280337;12.929159983077975;1;0;0.07256685144274426;0.42445607045531886;0.1404909816676399
CHEMBL2103775;406.5;0.0;1.71;CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O;4.522878745280337;11.126392977319403;1;0;0.08793082417359012;0.4311525399356305;0.12090173482650379
CHEMBL84158;328.43;0.0;1.17;CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC;6.52;19.86;1;1;0.06676876787335835;0.41212046878106057;0.21580295236281022
CHEMBL79;234.34;0.0;2.58;CCN(CC)CC(=O)Nc1c(C)cccc1C;5.0;21.33651958692498;1;0;0.04126424786197362;0.4618153212402155;0.231847125881437
CHEMBL282927;394.49;0.0;3.76;NC(=O)C1CCC(CN2CCC(=C(c3ccccc3)c3ccc(F)cc3)CC2)O1;7.0;17.74;1;1;0.08467533171597794;0.5034039211705721;0.19276658483969047
CHEMBL637;277.41;0.0;3.04;COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1;5.0;18.023863595400307;1;0;0.05293902389439302;0.47802782629781215;0.19585110658972618
CHEMBL13209;281.27;0.0;2.38;O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1;5.0;17.776513670139014;1;0;0.05398533537535746;0.4547664059977822;0.19316335008730384
CHEMBL284906;211.18;0.0;0.02;O=C(NCCO[N+](=O)[O-])c1cccnc1;4.522878745280337;21.41717371569437;1;0;0.03498637897618693;0.371589206137069;0.23272353067039395
CHEMBL226345;135.13;0.0;-0.11;Nc1[nH]cnc2ncnc1-2;4.522878745280337;33.47057459690918;1;0;0.01437187427998319;0.36700741122948727;0.36369832906811067
CHEMBL1177;176.18;0.0;0.6;NC1=NC(=O)C(c2ccccc2)O1;5.0;28.380065841752753;1;0;0.025499098708374558;0.3920310603401256;0.30838378634950586
CHEMBL741;256.1;0.0;2.01;Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1;5.0;19.523623584537287;1;0;0.047162625537047836;0.44172591279928053;0.2121478152247401
CHEMBL459;211.22;0.0;0.44;C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O;5.0;23.672000757504023;1;0;0.03499722158220728;0.38639192814617895;0.2572249572912411
CHEMBL14370;313.4;0.0;3.19;CCOc1ccccc1OC(c1ccccc1)C1CNCCO1;4.522878745280337;14.431648836248684;1;0;0.06269465866120921;0.48331451272963716;0.1568173427152961
CHEMBL116;505.64;1.0;2.4;CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1;5.0;9.888458191598767;1;0;0.11480422319504492;0.45547129752202553;0.10745007412201557
CHEMBL39736;157.22;0.0;-0.21;CCCCNC(=N)NC(=N)N;5.0;31.80256964762753;1;0;0.02035970345472534;0.36348295360827065;0.3455734351803584
CHEMBL1107;500.43;2.0;8.64;CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12;4.522878745280337;9.037984823612367;1;0;0.11339197376089342;0.6753974530859452;0.09820865097410984
CHEMBL710;372.55;0.0;3.81;CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C;5.0;13.421017313112333;1;0;0.07872816231381212;0.5051661499811805;0.1458356072448153
CHEMBL710;372.55;0.0;3.81;CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C;4.522878745280337;12.140326789103039;1;0;0.07872816231381212;0.5051661499811805;0.13191935366252527
CHEMBL203266;266.34;0.0;1.12;COc1ccc(CN2CCNCC2)c(OC)c1OC;4.522878745280337;16.981597752047524;1;0;0.049938332678259215;0.41035823997045223;0.18452562591790114
CHEMBL277945;354.47;0.0;1.7;CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC;7.96;22.45;1;1;0.07382730439261076;0.4308000941735089;0.2439464391009612
CHEMBL22242;371.28;0.0;2.68;CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC;5.93;15.98;1;0;0.07838390957266578;0.4653397788614322;0.1736420533110628
CHEMBL503;404.55;0.0;4.2;CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21;5.0;12.35941169200346;1;0;0.08740224713009771;0.5189115347039255;0.13429997646534655
CHEMBL2216870;415.43;0.0;3.75;CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1;4.522878745280337;10.88722226435341;1;0;0.09035143596763481;0.5030514754084505;0.11830285537147965
CHEMBL820;246.31;0.0;-0.28;CS(=O)(=O)OCCCCOS(C)(=O)=O;4.522878745280337;18.362546162479546;1;0;0.04450889771356545;0.36101583327341896;0.19953130285808043
CHEMBL240597;392.58;0.0;4.48;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C;4.522878745280337;11.520909738856634;1;0;0.08415759727850587;0.5287800160433321;0.12518863723820314
CHEMBL416146;358.85;0.0;4.18;Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1;5.0;13.933398355858992;1;0;0.07501456975183986;0.5182066431796821;0.15140324781679237
CHEMBL1571863;416.13;1.0;6.45;Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1;5.05;12.14;1;0;0.09054118157299106;0.5982118311813003;0.13191580270314784
CHEMBL91;416.13;1.0;6.45;Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1;5.0;12.015475933001706;1;0;0.09054118157299106;0.5982118311813003;0.13056269790463546
CHEMBL569713;303.36;0.0;0.92;CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12;5.0;16.48206751054852;1;0;0.059973164550099614;0.4033093247280189;0.17909762486503145
CHEMBL3707390;198.23;0.0;-0.37;CN1C(=O)N(C)C2C1N(C)C(=O)N2C;4.522878745280337;22.816318141958014;1;0;0.03147608527709635;0.35784382141432397;0.2479269293597023
CHEMBL480;369.37;0.0;3.52;Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1;5.0;13.536562254649809;1;0;0.07786617513519374;0.49494522287965215;0.14709114297061468
CHEMBL1202223;425.77;0.0;4.4;Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3cccc(Cl)c3)CC2)cc1;7.25;21.03;1;1;0.0931542496238971;0.5259604499463588;0.22851641934490932
CHEMBL4644906;464.64;0.0;4.94;O=C1CCc2cc(OCCCCCCN3CCN(c4nsc5ccccc45)CC3)ccc2N1;7.41;15.95;1;1;0.103690552024179;0.5449925211009288;0.17331606697818847
CHEMBL1916551;561.77;2.0;5.49;CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2OC)nn1;8.39;14.93;1;1;0.13001911009311085;0.5643770380176204;0.16223253166046106
CHEMBL1803049;493.65;0.0;4.43;CCCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1;7.17;14.53;1;1;0.1115541520404429;0.5270177872327237;0.1578860472221366
CHEMBL573792;518.41;1.0;3.81;O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cn(-c2ccc([N+](=O)[O-])cc2)nn1;7.77;14.99;1;1;0.11826572516704388;0.5051661499811805;0.16288450432620974
CHEMBL1672288;246.24;0.0;2.69;N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1;5.0;20.305393112410655;1;0;0.044489923153029826;0.46569222462355386;0.22064268794288477
CHEMBL49;385.51;0.0;2.09;O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1;7.89;20.46;1;1;0.08224116666440778;0.44454547889625384;0.22232267902029695
CHEMBL572;238.16;0.0;0.07;O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1;5.0;20.99428955324152;1;0;0.04229971673691771;0.3733514349476773;0.22812838209210592
CHEMBL404108;293.73;0.0;4.16;Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1;4.522878745280337;15.398082406564997;1;0;0.057362807150698664;0.5175017516554388;0.16731881390043163
CHEMBL1676;538.58;1.0;4.93;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF;5.0;9.283671877901147;1;0;0.1237331092528089;0.5446400753388071;0.10087833836951975
CHEMBL1286;170.21;0.0;-0.13;CC[C@@H](C(N)=O)N1CCCC1=O;4.522878745280337;26.572344429118953;1;0;0.023880839759836278;0.36630251970524397;0.288740703877409
CHEMBL1897738;468.59;1.0;6.2;CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O;4.522878745280337;9.65210257427674;1;0;0.10476125936868926;0.5894006871282587;0.10488178409051364
CHEMBL2107430;346.38;1.0;5.0;Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1;4.522878745280337;13.057563211733752;1;0;0.07163438732499355;0.5471071956736587;0.1418862382555973
CHEMBL1180156;328.45;0.0;1.67;CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1;4.522878745280337;13.770372188401089;1;0;0.06677418917636853;0.42974275688714386;0.14963177106705372
CHEMBL103;314.47;0.0;4.72;CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;4.522878745280337;14.382544424842868;1;0;0.06298469837225378;0.5372387143342521;0.15628376381522494
CHEMBL501174;536.89;2.0;12.94;CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C;4.522878745280337;8.424218639349471;1;0;0.12327500914844881;0.8269491307982617;0.09153933805243866
CHEMBL2106613;386.49;0.0;3.3;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C;5.0;12.936945328469042;1;0;0.08250681051190653;0.48719141611297545;0.14057557887411304
CHEMBL198362;435.89;0.0;2.52;O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1;4.522878745280337;10.376192950699345;1;0;0.0958974289470474;0.4597006466674855;0.11274990297316706
CHEMBL268869;280.31;0.0;0.87;COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1;5.0;17.837394313438693;1;0;0.05372511283086889;0.40154709591741056;0.19382489200904696
CHEMBL521686;434.47;0.0;2.35;O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1;5.0;11.508274449329067;1;0;0.09551251643332474;0.4537090687114172;0.1250513395149399
CHEMBL128;295.41;0.0;1.32;CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1;4.522878745280337;15.31051333834446;1;0;0.05781819660355367;0.41740715521288557;0.16636726991968379
CHEMBL385517;315.42;0.0;1.16;N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2;4.522878745280337;14.339226254772484;1;0;0.06324221026523724;0.4117680230189389;0.15581305943495588
CHEMBL183160;374.46;0.0;4.5;O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2cccc(F)c2)cc1;5.4;14.42;1;0;0.07924589675128416;0.5294849075675754;0.15669076400159734
CHEMBL57407;375.51;1.0;5.28;COc1cc2ccccc2cc1COCC1CCN(Cc2ccccc2)CC1;6.0;15.98;1;1;0.07953051515931853;0.5569756770130654;0.1736420533110628
CHEMBL22156;452.62;1.0;5.6;CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCCC3c3ccccc3)[nH]2)c1;7.4;16.35;1;1;0.10043234891506173;0.5682539414009586;0.17766255141651296
CHEMBL4087246;426.59;0.0;2.39;Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3CCS4)CC1)CCCC2O;7.93;18.58;1;1;0.0933765230473144;0.45511885175990385;0.20189420216017187
CHEMBL4083333;408.57;0.0;3.47;Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2;8.58;21.01;1;1;0.08849192903514358;0.4931829940690438;0.2282990951229931
CHEMBL5765721;431.61;1.0;5.28;O=c1ccc2ccc(CCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1;7.99;18.52;1;1;0.09473727010286923;0.5569756770130654;0.20124222949442322
CHEMBL5771063;391.54;0.0;4.15;O=C1CCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1;8.06;20.6;1;1;0.0838756895219766;0.5171493058933171;0.2238439485737105
CHEMBL5841187;561.7;1.0;4.62;CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCCN(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1;6.29;11.21;1;1;0.13000013553257528;0.5337142567130354;0.12181022638404344
CHEMBL5932399;533.81;2.0;5.72;CC(C)(C)c1cc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)CC3)CC2)cc(C(C)(C)C)c1;5.73;10.74;1;0;0.12244012848488132;0.5724832905464187;0.11670310716901218
CHEMBL5879609;592.11;2.0;5.6;CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(Cl)cc5c4C3)CC2)cc(C(F)(F)F)n1;5.92;9.99;1;0;0.13824322675955164;0.5682539414009586;0.10855344884715379
CHEMBL5770882;533.72;1.0;4.24;COc1ccc2[nH]c3c(c2c1)CN(C(=O)NCCCCN1CCN(c2cc(C(C)(C)C)nc(C)n2)CC1)CC3;5.301029995663981;9.9322303748482;1;0;0.12241573262133552;0.5203213177524121;0.10792571190532843
CHEMBL5797348;540.63;1.0;4.69;O=C(NCCCCN1CCN(c2cc(C(F)(F)F)nc3ccccc23)CC1)N1CCN(c2ccccc2)CC1;5.14;9.51;1;0;0.1242887928113522;0.5361813770478872;0.10333766752116441
CHEMBL5825714;470.66;1.0;5.23;O=C(NCCCCN1CCN(c2ccnc3ccccc23)CC1)C1CCC(c2ccccc2)CC1;5.29;11.23;1;0;0.10532236423024273;0.5552134482024571;0.12202755060595966
CHEMBL3323000;496.54;0.0;4.23;O=C(NCCCCN1CCN(c2ccnc3cc(C(F)(F)F)ccc23)CC1)c1cn2ccccc2n1;5.3;10.68;1;0;0.1123375303254137;0.5199688719902904;0.1160511345032635
CHEMBL3323007;449.6;0.0;3.06;Cc1nc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)cc(C(C)(C)C)n1;5.34;11.87;1;0;0.09961373216052478;0.4787327178220555;0.12898192570727882
CHEMBL3354072;330.47;0.0;2.84;O=C1CCc2ccccc2N1CCCN1CCC(CCCO)CC1;6.18;18.700638484582562;0;1;0.06732174078039657;0.4709789110553788;0.2032050853999248
CHEMBL3354073;358.53;0.0;3.62;O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1;5.93;16.539759573815303;0;0;0.07492782890367698;0.4984696805008688;0.1797245190030412
CHEMBL5438081;442.43;0.0;4.17;COCCC(=O)N1CCC(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1;7.96;17.991546685351356;2;1;0.09767019503137578;0.5178541974175604;0.19549994422316994
CHEMBL5437660;437.03;0.0;3.91;CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)NC)CC3)CC2)c1;8.15;18.648605358899847;2;1;0.09620644321862758;0.5086906076023971;0.20263968247228153
CHEMBL59;153.18;0.0;0.6;NCCc1ccc(O)c(O)c1;7.18;46.87295991643818;2;1;0.01926460024666929;0.3920310603401256;0.5093314771375136
CHEMBL54;375.87;0.0;4.43;O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1;8.85;23.56;1;1;0.07962809861350174;0.5270177872327237;0.2560079334173116
CHEMBL4105030;423.52;0.0;3.13;COc1ccccc1N1CCN(CCCCOc2ccn3nc(/C=N/O)cc3c2)CC1;5.96;14.072534945221005;2;0;0.092544353035252;0.48119983815690714;0.15291513536795118
CHEMBL3394277;573.54;0.0;1.61;Nc1nc(N2CCCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12.O=C(O)C(F)(F)F;4.0;6.974230219339541;2;0;0.1332095469146009;0.4276280823144139;0.07578345779412902
CHEMBL3394270;259.35;0.0;1.15;NC1CCN(CCc2cccc3c2CC(=O)N3)CC1;4.0;15.423173317910159;2;0;0.04804358727620184;0.4114155772568172;0.16759145703969444
CHEMBL3394266;517.64;1.0;3.78;CCCN(CCCCCCNc1nc(N)n2nc(-c3ccco3)nc2n1)CCc1cccc2c1CC(=O)N2;7.43;14.353604821883936;2;1;0.118057005001152;0.5041088126948154;0.1559692999804442
CHEMBL3394265;475.56;0.0;2.61;CCCN(CCCNc1nc(N)n2nc(-c3ccco3)nc2n1)CCc1cccc2c1CC(=O)N2;7.06;14.845655648078056;2;1;0.10665058346773647;0.4628726585265805;0.16131602812773782
CHEMBL3394262;820.92;2.0;4.08;CCCN(CCCNc1nc(Oc2ccc(CCNc3nc(N)n4nc(-c5ccco5)nc4n3)cc2)nc(N2CCOCC2)n1)CCc1cccc2c1CC(=O)N2.O=CO;6.51;7.9301271743897095;2;1;0.20026564384749873;0.5146821855584655;0.0861704358935473
CHEMBL3394258;822.03;3.0;5.59;CCCN(CCCNC(=O)CCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2;6.3;7.663953870296705;2;1;0.2005665261645636;0.5679014956388371;0.08327814058320317
CHEMBL4102616;393.53;0.0;4.47;CCCN(CCCCOc1ccc2ccnn2c1)[C@@H]1CCc2c(O)cccc2C1;8.06;20.48;1;1;0.08441510917148935;0.5284275702812105;0.22254000324221315
CHEMBL3394275;373.38;0.0;1.02;O=C(O)C(F)(F)F.O=C1Cc2c(CCN3CCCNCC3)cccc2N1;4.0;10.712946595961219;2;0;0.07895314638873452;0.40683378234923556;0.1164091391698665
CHEMBL4071868;436.56;0.0;4.28;CCCN(CCCCOc1ccc2c(/C=N/O)cnn2c1)[C@H]1CCc2c(O)cccc2C1;9.22;21.12;1;1;0.0960790425978884;0.5217311008008988;0.22949437834353234
CHEMBL4071868;436.56;0.0;4.28;CCCN(CCCCOc1ccc2c(/C=N/O)cnn2c1)[C@H]1CCc2c(O)cccc2C1;7.88;18.06;1;1;0.0960790425978884;0.5217311008008988;0.19624377239035007
CHEMBL4097330;393.53;0.0;4.47;CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1;8.52;21.66;1;1;0.08441510917148935;0.5284275702812105;0.23536213233527037
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;6.8;15.165369432859787;2;1;0.09928574332840896;0.5421729550039555;0.16479010560341686
CHEMBL4072821;452.56;0.0;3.5;CCOC(=O)c1cc2cc(OCCCCN3CCN(c4ccccc4OC)CC3)ccn2n1;6.16;13.611454834718048;2;1;0.10041608500603119;0.4942403313554088;0.1479049415551461
CHEMBL4097330;393.53;0.0;4.47;CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1;7.58;19.261555662846543;2;1;0.08441510917148935;0.5284275702812105;0.20930012986620797
CHEMBL4063235;405.5;0.0;3.2;COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1;6.6;16.27620221948212;2;1;0.0876597590230812;0.48366695849175884;0.17686064915500332
CHEMBL4067439;408.5;0.0;3.14;COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1;8.23;20.1468788249694;2;1;0.08847295447460796;0.4815522839190288;0.218920238233846
CHEMBL4069145;423.52;0.0;3.13;COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1;8.54;20.164336985266342;2;1;0.092544353035252;0.48119983815690714;0.21910994228897707
CHEMBL3740778;584.07;0.0;3.37;N#CCN(CCN1CCN(c2ccc3[nH]ccc3c2Cl)CC1)[C@H]1CCc2nc(N)sc2C1.O=C(O)C(F)(F)F;7.429457060118103;12.720148372828774;2;1;0.13606386294945988;0.48965853644782714;0.13821981738919667
CHEMBL3746771;434.61;0.0;2.88;CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cnn(C)c1;6.55;15.08;1;1;0.09555046555439599;0.47238869410386547;0.16386246332483273
CHEMBL3747240;494.66;0.0;4.03;Cn1cc(S(=O)(=O)N(CC2CC2)C2CCN(CCOc3ccccc3-c3ccccc3)CC2)cn1;7.8;15.76;1;1;0.11182792784245692;0.5129199567478571;0.17125148686998434
CHEMBL201170;267.37;0.0;3.01;CN1CCc2ccccc2Cc2ccc(O)cc2CC1;7.76;29.01;1;1;0.05021752978328341;0.4769704890114471;0.3152287838894826
CHEMBL594799;281.4;0.0;3.99;CCc1cc(OC)ccc1C1Cc2ccccc2CN1C;5.0;17.768301350390903;1;0;0.05402057384492362;0.5115101736993705;0.19307411328733456
CHEMBL85;410.49;0.0;3.59;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2;8.44;20.57;1;1;0.08901237412412073;0.4974123432145038;0.22351796224083617
CHEMBL42;326.83;0.0;3.72;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;5.15;15.75;1;0;0.06633506363254407;0.5019941381220855;0.17114282475902623
CHEMBL4076129;491.72;1.0;6.11;CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1;5.301029995663981;10.78058650383141;1;0;0.1110309962999607;0.5862286752691637;0.11714412868728523
CHEMBL4100322;423.56;0.0;3.0;CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1;5.301029995663981;12.515416931872654;1;0;0.09255519564127238;0.4766180432493255;0.13599516233381787
CHEMBL4085282;467.61;0.0;3.02;CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1;5.301029995663981;11.336434198721115;1;0;0.10449561552119051;0.4773229347735688;0.12318408707707681
CHEMBL6003918;582.68;1.0;4.82;CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(C#N)cc5c4C3)CC2)cc(C(F)(F)F)n1;5.98;10.26;1;0;0.13568708239025246;0.5407631719554687;0.1114873258430228
CHEMBL5766295;485.6;0.0;2.65;CN1CCN(C(=O)NCCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)CC1;6.78;13.96;1;1;0.10937207757884608;0.46428244157506715;0.15169230689752422
CHEMBL5983442;499.63;0.0;3.04;CCN1CCN(C(=O)NCCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)CC1;6.89;13.8;1;1;0.11317512164048628;0.47802782629781215;0.1499537131221944
